122000.82	5645002.51
120223.28	5643524.03
116178.87	5638289.59
112924.66	5636827.24
111398.32	5636887.07
111000.73	5636368.62
110905.24	5635436.47
112430.89	5629817.51
113147.45	5629369.48
112916.52	5629271.80
112827.40	5627690.77
113106.53	5625839.72
112246.06	5622119.21
112505.27	5620916.60
112212.28	5620771.24
112269.95	5621096.97
111855.28	5621137.46
111059.55	5619915.41
111043.79	5620749.38
110519.48	5620225.33
110899.87	5619120.99
110107.43	5617531.42
111170.96	5611806.51
111658.09	5611075.24
111428.47	5610786.14
111715.80	5602915.91
112327.62	5601912.36
113404.21	5601098.19
114266.78	5599544.06
113388.00	5599293.22
113021.73	5599841.52
112665.47	5599833.88
112030.92	5599026.19
111622.87	5590582.15
110456.98	5583889.80
112576.23	5581941.53
113524.18	5582054.46
113705.11	5581820.42
113469.99	5581543.51
114434.02	5580915.44
113903.82	5580666.07
113779.16	5580947.59
113309.11	5580934.50
112600.02	5580733.93
112256.07	5580269.33
111064.86	5580336.85
110542.30	5579902.66
109664.97	5570618.20
110278.15	5569886.33
110050.18	5569421.21
110400.72	5569706.57
110595.28	5568826.89
112133.61	5568951.93
113035.34	5568649.70
112692.71	5568178.91
112932.35	5567902.81
112829.19	5567162.15
113067.00	5567068.32
113463.89	5568059.41
114033.44	5566257.84
114764.52	5565624.76
115024.13	5564709.59
115816.26	5563654.60
118135.69	5563847.78
118083.78	5563241.06
116900.56	5563125.27
116374.64	5562600.84
117209.14	5562526.50
116560.11	5562190.89
117933.00	5562078.98
117648.72	5561751.33
116868.67	5561687.76
117302.35	5560999.09
119370.92	5561551.75
119086.84	5561038.71
118193.63	5560972.42
118923.91	5560339.85
117675.53	5560448.04
117431.29	5560819.62
115866.76	5561335.27
113838.36	5561668.46
113171.36	5562442.08
112447.96	5562704.82
112200.51	5563342.29
111475.17	5563515.57
112065.84	5563991.37
111991.71	5564406.92
110103.07	5563996.75
108457.37	5563039.07
107345.24	5561947.51
106090.59	5559327.12
104087.84	5552147.62
103274.87	5550933.19
98467.27	5546764.33
97865.20	5546845.92
97874.04	5546472.28
95279.18	5544664.54
94703.23	5543823.31
92698.09	5542305.28
89876.00	5539337.87
86110.47	5536122.05
79828.10	5532407.63
78339.26	5531832.80
78088.94	5530945.76
78428.70	5530076.54
77787.83	5530669.50
77859.42	5531921.58
76914.60	5531070.94
74649.43	5530485.99
73583.65	5529819.55
69031.37	5530040.27
66597.92	5528616.49
63918.26	5527657.37
59559.64	5526680.77
55984.48	5524878.64
52215.72	5524473.29
51073.34	5524740.31
51263.84	5523812.45
50834.88	5524833.79
50537.51	5524827.87
46650.69	5523958.87
43068.55	5522539.18
41690.17	5522343.10
39364.64	5521127.24
37401.59	5519346.63
35786.17	5518594.40
34770.28	5517472.79
31609.85	5515510.75
27781.97	5513364.88
26284.16	5512891.09
26767.47	5512244.82
26047.45	5512608.87
25452.14	5511586.83
24010.53	5510468.42
22576.33	5509813.72
21133.34	5509807.89
20113.95	5509436.44
17117.72	5507474.36
14834.63	5506917.84
11753.24	5503899.21
10975.04	5499357.82
5811.19	5488229.04
4737.03	5484895.84
4884.87	5483731.63
6337.75	5482995.15
7363.78	5481328.81
8421.99	5481376.59
7780.51	5481147.17
7909.63	5480866.31
9715.19	5480501.68
9266.88	5480266.21
9416.16	5480031.78
10684.53	5479759.29
11766.12	5480317.38
12584.98	5480368.57
12197.75	5479858.18
10866.22	5479478.59
8510.71	5479937.68
6575.08	5481327.80
6638.01	5480867.73
8392.53	5479573.07
11050.30	5479025.04
11410.10	5478281.46
12312.79	5478833.18
16727.28	5478106.82
26272.66	5477495.89
29953.12	5478259.04
34408.71	5481064.73
35215.88	5481020.52
31159.98	5478077.45
27062.99	5476477.48
28273.94	5475560.29
26943.04	5476294.67
26276.41	5476294.54
22113.58	5475346.58
16853.46	5475049.91
17224.66	5474220.37
18068.29	5473756.71
17162.81	5474031.73
16618.63	5474774.37
15645.68	5474765.27
14023.50	5474208.11
12571.36	5473182.34
9431.27	5472441.06
7134.47	5470489.06
5652.94	5468310.12
6355.49	5467708.78
6841.01	5466508.04
5988.06	5467986.30
5867.50	5467612.41
5378.96	5467988.67
2.03	5463912.80
0.00	5463911.91
-5213.43	5461778.34
-6547.66	5460485.84
-7577.88	5460298.84
-8276.60	5459049.18
-8241.42	5458264.70
-8458.42	5459049.45
-7852.64	5460252.87
-6543.26	5460757.65
-7571.20	5460762.08
-13092.08	5459290.11
-15938.90	5459112.41
-16336.04	5458702.80
-16304.59	5457729.95
-18003.75	5457173.28
-17886.17	5457913.97
-16853.33	5458003.42
-16700.82	5458330.25
-18061.20	5458751.44
-18364.93	5459774.56
-20480.75	5460053.85
-22178.43	5460801.63
-26403.54	5463695.37
-29430.84	5464912.00
-33479.87	5465120.54
-38375.69	5466267.48
-40619.21	5466280.52
-43467.80	5465561.13
-45340.31	5465579.40
-47453.78	5466431.12
-53869.40	5466487.27
-61898.39	5468236.66
-65629.48	5470139.43
-66998.58	5471635.34
-72073.83	5472163.12
-73954.75	5472002.85
-75054.05	5471369.23
-76321.25	5471291.01
-76680.94	5471666.64
-77708.90	5471684.24
-78495.60	5471232.12
-81361.09	5468080.24
-81077.77	5464320.16
-81609.49	5467249.98
-82844.90	5468151.83
-84230.37	5468447.93
-84598.48	5467993.36
-85326.15	5467905.78
-85915.29	5467130.39
-86198.94	5468342.54
-85464.49	5468606.02
-85685.97	5470181.68
-85124.73	5472816.84
-84629.98	5471830.09
-85019.99	5473976.66
-86340.24	5476264.54
-88307.82	5478421.09
-93429.15	5485925.93
-94788.07	5489424.54
-94441.41	5491914.40
-93913.20	5493069.91
-93237.08	5493614.30
-92154.58	5493500.10
-91830.77	5493170.24
-92569.79	5492348.74
-92247.11	5491833.61
-91555.01	5493208.85
-91101.30	5493439.10
-91505.85	5494459.07
-90661.09	5496350.83
-88835.88	5495903.67
-88801.64	5497750.30
-89725.64	5500363.32
-89472.23	5501014.02
-90735.28	5502835.85
-91099.62	5502749.32
-91765.79	5504014.73
-91759.97	5504477.92
-91401.80	5504564.61
-91284.91	5505909.46
-92254.36	5505456.37
-93459.95	5505384.28
-96022.19	5506445.43
-96927.10	5506368.91
-98719.94	5507049.98
-100279.88	5507087.88
-101976.40	5506467.75
-102446.34	5506940.04
-102997.97	5506484.08
-103596.99	5506591.26
-104756.38	5505594.05
-105295.24	5505604.50
-106364.53	5506363.75
-106710.19	5505496.28
-106296.65	5505021.60
-106422.34	5504746.03
-107220.52	5504014.17
-107450.11	5503051.81
-107871.15	5503152.81
-108849.70	5502245.60
-110853.43	5501541.58
-113553.99	5501687.09
-114898.73	5500980.13
-114886.98	5501251.70
-115309.93	5501359.55
-115682.64	5500622.97
-116047.64	5500534.89
-116460.72	5501010.32
-116526.72	5500458.74
-116883.76	5500741.36
-117134.38	5500376.06
-118217.91	5501746.58
-117775.97	5501502.18
-117695.73	5502241.85
-119265.44	5501905.43
-120768.73	5502130.22
-121807.91	5503815.74
-122718.11	5503465.44
-124077.42	5504611.78
-124871.32	5504351.94
-127267.65	5504586.88
-129703.79	5505670.43
-131564.50	5505897.61
-132649.29	5508337.34
-133394.44	5508587.36
-133407.56	5509193.26
-135184.27	5507840.75
-136089.71	5507773.77
-136703.00	5508484.47
-136624.96	5509035.70
-137426.53	5509658.47
-138371.55	5510149.22
-139815.01	5510180.10
-140218.05	5509776.49
-140497.81	5508028.54
-139713.02	5506058.37
-140597.77	5504409.62
-140146.36	5504261.88
-140164.33	5503798.91
-139311.81	5503962.26
-138192.44	5503192.08
-137045.55	5503255.63
-136282.51	5502494.77
-135086.65	5502186.75
-134116.50	5501186.36
-133348.85	5498296.89
-133177.73	5492823.63
-134115.12	5491641.66
-134468.94	5490581.31
-134955.44	5490497.58
-136163.49	5489378.15
-136620.89	5487813.83
-135718.22	5486345.22
-134285.67	5485945.12
-133625.64	5484306.79
-133751.79	5481621.73
-133272.71	5481699.66
-132361.31	5479177.80
-132195.71	5473609.29
-131353.03	5470996.72
-131482.99	5470626.00
-129950.32	5470175.44
-129506.87	5471094.90
-128835.42	5471168.61
-127826.45	5470493.08
-127593.07	5470120.04
-129265.34	5470900.67
-129544.95	5470765.24
-127679.56	5468917.04
-125279.10	5465339.68
-124853.33	5465326.87
-124195.44	5466380.88
-124740.21	5467548.73
-123727.84	5466972.80
-123266.72	5465754.45
-121753.03	5465816.41
-123287.32	5465106.05
-124370.83	5465322.02
-124410.78	5464807.09
-122528.49	5461014.09
-120635.03	5460184.44
-121211.79	5460240.39
-121399.73	5459966.50
-122145.95	5460403.21
-120926.37	5457963.38
-120091.67	5454519.08
-118775.78	5452402.14
-118137.44	5452345.16
-118409.02	5453645.41
-117437.98	5455061.17
-117031.25	5454589.08
-115626.08	5454741.67
-114075.59	5453322.30
-112719.10	5453062.61
-113059.40	5452652.54
-113850.38	5452764.59
-114921.21	5453620.91
-116209.19	5453088.87
-117389.43	5453255.91
-116923.70	5452316.15
-117074.76	5451114.59
-116477.05	5444710.36
-116210.21	5444198.06
-115941.99	5444229.45
-115900.72	5444648.74
-115294.88	5444546.54
-115153.54	5443938.05
-115388.44	5442784.59
-116170.97	5443267.40
-116634.03	5443131.91
-117618.48	5439448.88
-117612.73	5437045.38
-117259.47	5437915.22
-116833.47	5436466.60
-117004.22	5435685.62
-117385.02	5436203.35
-116124.91	5429689.64
-115621.38	5428888.33
-115556.70	5429260.75
-115188.95	5429061.50
-115187.64	5430689.44
-114622.01	5431320.28
-114600.82	5432345.40
-114016.06	5433025.38
-113534.44	5432644.74
-112127.71	5432708.85
-109464.55	5430474.70
-109859.42	5430439.36
-110572.15	5431377.07
-112135.42	5432526.74
-112744.52	5432539.09
-113895.08	5431401.05
-114171.00	5429741.74
-113573.11	5429266.07
-113469.80	5428056.15
-113729.95	5428852.26
-114101.70	5428764.14
-114569.40	5422240.40
-114421.29	5421823.45
-113626.33	5421989.42
-113299.09	5421568.84
-113188.39	5421010.57
-113701.74	5420091.25
-113523.64	5419441.96
-113993.98	5418938.81
-113857.87	5421113.74
-114072.54	5421167.63
-114672.32	5420111.16
-115260.30	5415400.08
-115925.13	5412723.37
-117214.24	5411128.59
-118543.48	5410461.62
-117973.38	5409939.78
-117651.77	5410492.14
-117598.54	5410209.89
-117290.97	5410484.54
-116870.66	5410009.34
-116259.02	5409903.82
-115702.14	5408826.59
-115671.60	5407343.28
-115313.93	5406782.87
-115451.52	5400206.29
-114219.14	5398930.01
-112511.31	5398710.09
-110767.93	5393761.08
-110167.49	5393196.28
-108698.79	5392886.65
-107975.12	5392227.09
-106997.13	5392023.01
-106606.97	5390159.31
-105987.38	5390243.33
-105349.02	5391439.00
-104864.12	5391331.07
-104362.66	5391785.07
-102266.87	5392398.21
-103565.40	5391862.94
-104044.29	5390528.25
-102624.43	5389621.83
-101943.80	5389797.91
-101157.60	5389138.14
-100665.05	5389212.69
-100015.77	5387632.10
-100503.71	5387823.04
-101164.33	5388764.55
-101658.38	5388495.48
-102265.48	5388877.09
-105336.41	5388838.06
-107008.10	5388224.15
-107212.22	5387394.08
-107995.66	5387965.05
-108613.15	5387791.58
-108043.34	5387082.52
-108326.12	5386859.45
-108380.14	5387135.37
-109420.60	5387436.62
-109795.47	5386795.21
-110095.94	5387449.80
-110769.02	5387271.42
-110822.97	5387649.33
-111254.85	5387654.85
-111405.57	5386453.13
-111999.37	5387487.38
-116588.77	5388130.42
-117317.69	5388618.19
-117638.40	5388062.77
-118311.69	5388076.89
-118319.42	5387709.42
-119446.28	5386710.85
-120500.18	5386269.94
-126111.58	5385283.96
-128257.35	5385514.72
-130047.06	5385277.77
-130402.66	5385934.69
-130606.51	5384919.95
-135796.60	5386432.96
-136397.25	5387003.57
-136535.80	5387708.26
-137896.15	5389774.29
-137191.28	5391057.61
-137073.24	5392120.53
-136264.69	5392468.54
-136007.92	5393018.39
-135226.77	5393509.23
-136001.06	5394735.86
-135795.14	5395382.72
-136158.51	5395663.45
-135781.58	5396028.12
-135602.57	5397089.58
-137105.51	5395825.54
-137471.04	5395930.25
-138095.75	5395389.50
-138391.09	5395770.58
-138586.16	5395491.23
-138945.12	5395778.16
-140196.80	5394792.86
-140868.73	5394994.98
-141098.30	5395464.21
-141480.02	5395007.36
-142088.45	5395211.14
-142371.28	5396237.89
-142819.96	5395319.36
-144462.13	5394851.55
-144006.00	5394611.26
-143569.70	5394875.03
-142909.55	5394212.41
-143460.85	5394411.89
-144145.41	5393962.95
-144634.05	5393975.52
-144680.95	5394535.86
-145424.17	5394274.00
-145662.68	5394465.49
-146418.80	5394024.80
-146654.87	5394309.03
-146694.91	5393794.10
-146156.49	5393412.45
-146457.54	5392539.72
-148085.65	5391096.31
-149381.17	5390951.42
-149731.52	5390633.29
-149682.99	5390072.74
-149164.52	5390012.57
-149083.73	5389509.90
-149184.57	5389182.01
-149789.93	5389287.65
-149958.37	5388881.26
-149374.06	5388908.97
-148566.93	5387911.23
-148841.37	5386905.10
-148578.25	5386474.82
-147745.83	5386499.28
-148383.48	5385780.74
-148562.84	5384809.13
-147526.12	5385270.03
-147920.09	5384467.86
-147597.54	5383952.66
-146731.77	5384300.74
-145697.42	5383720.87
-144898.16	5383879.43
-145008.69	5383007.95
-144351.20	5382428.84
-144509.08	5382108.45
-144937.01	5382208.98
-146075.87	5383353.74
-146735.67	5383049.57
-145734.78	5381166.82
-146013.49	5380064.92
-145180.24	5380089.67
-144862.40	5379287.48
-145791.47	5377785.22
-145947.58	5378808.84
-146870.08	5378832.79
-146830.18	5379341.48
-147314.90	5379632.19
-147354.85	5380377.88
-147972.09	5381552.57
-148284.43	5381372.36
-148672.87	5381802.81
-147297.17	5382505.10
-147557.61	5383207.07
-147869.60	5383035.96
-148039.43	5383593.54
-148593.01	5383509.24
-148803.60	5383839.14
-149504.76	5385068.86
-149277.88	5385665.36
-149988.12	5385538.98
-149789.76	5385907.64
-150213.86	5386292.79
-149705.30	5386928.02
-149742.51	5387760.11
-149949.21	5387997.42
-151643.42	5387906.81
-150961.78	5389417.88
-151516.14	5389058.95
-151878.16	5389529.10
-152799.75	5389374.88
-153164.72	5389656.67
-153917.39	5388941.87
-154535.89	5388866.18
-154762.08	5389428.57
-155254.86	5389528.70
-155208.11	5389070.13
-155689.08	5389451.05
-155855.26	5390104.60
-156618.14	5389106.12
-157283.09	5389495.43
-158045.13	5388685.65
-158587.97	5388972.79
-158640.19	5388282.15
-157941.15	5387938.11
-157754.01	5386869.89
-157179.08	5386622.10
-156715.74	5385676.03
-157925.43	5386454.45
-158261.77	5387390.94
-158634.90	5387308.68
-159032.72	5386207.55
-159585.52	5386223.20
-160081.18	5385078.63
-160390.95	5384994.68
-159132.20	5383846.59
-159723.12	5383538.95
-159802.29	5382988.02
-160971.29	5382832.87
-161295.60	5383537.38
-161279.59	5384096.23
-160901.49	5384270.74
-161145.48	5384555.81
-160991.44	5385571.12
-161790.81	5386564.28
-161751.00	5384668.95
-163262.75	5382438.39
-163062.79	5383962.15
-163291.91	5384614.65
-164086.56	5384918.87
-163994.03	5385843.26
-164365.56	5386734.69
-165550.38	5387276.25
-165089.11	5388192.80
-166106.34	5389332.08
-165488.84	5390478.81
-166714.62	5390505.81
-167094.50	5390056.65
-167523.37	5390165.20
-167473.05	5389792.92
-168798.94	5388809.77
-169063.36	5387986.37
-169230.12	5388640.40
-170568.71	5386922.45
-171094.24	5387766.66
-172200.81	5387893.10
-172190.22	5388174.02
-170374.48	5389410.43
-170123.03	5390475.14
-168326.90	5393010.55
-170305.13	5393586.29
-170452.74	5393915.29
-170057.38	5394737.67
-170670.64	5395633.94
-171061.17	5394904.12
-171282.51	5394960.38
-171467.15	5393804.00
-172462.91	5393371.03
-173917.67	5391935.57
-174349.35	5391945.84
-174519.86	5392322.05
-175090.15	5391693.86
-175766.46	5391804.65
-176539.83	5390716.35
-178265.21	5390492.67
-177691.01	5390063.39
-178172.98	5389655.32
-178469.70	5390823.59
-178212.37	5391189.36
-179219.80	5391450.16
-179510.71	5391830.27
-180637.30	5391310.08
-181497.30	5391248.24
-181918.06	5391536.88
-182486.38	5390999.00
-183283.19	5391120.74
-183383.77	5390799.46
-182884.88	5390081.69
-182030.41	5389964.28
-181828.07	5389633.29
-181997.08	5389221.53
-182448.89	5389378.25
-182387.50	5388492.39
-184089.77	5387064.39
-185652.75	5386281.26
-186896.73	5385858.79
-188362.77	5386096.16
-188233.51	5385486.09
-189630.83	5384237.93
-189428.72	5383721.18
-189800.65	5383823.27
-192229.73	5381034.29
-194412.31	5379390.52
-194565.99	5378564.38
-194125.68	5377757.94
-194486.12	5378141.23
-196146.21	5378109.12
-196666.59	5379141.08
-197150.94	5379439.30
-197960.15	5379192.45
-197762.16	5376817.85
-198477.13	5374938.76
-199805.41	5377402.93
-200506.93	5377656.49
-200556.07	5378817.45
-201449.44	5378809.11
-200683.88	5379610.21
-201132.82	5380834.84
-200410.86	5381226.43
-200336.99	5381687.52
-203914.92	5383018.40
-204751.77	5383701.02
-204811.85	5384587.27
-205316.57	5385202.27
-206176.11	5385140.98
-206530.71	5385707.32
-208104.89	5386229.05
-208268.51	5386794.69
-207496.20	5386997.98
-207914.54	5387384.36
-207500.64	5388488.23
-208020.74	5389335.91
-207792.76	5390622.82
-208210.56	5391015.46
-207937.04	5391651.50
-208292.90	5391945.92
-208437.26	5392968.39
-209257.62	5393323.55
-209408.62	5394163.90
-210256.19	5394662.36
-210659.17	5395326.79
-211160.35	5395067.38
-212494.58	5395575.29
-212452.08	5397292.61
-212943.76	5398195.55
-213807.79	5398132.60
-215004.98	5398827.62
-215786.33	5400112.95
-215670.79	5400615.50
-216478.58	5400464.22
-216806.77	5400705.76
-216905.90	5401263.02
-215819.14	5402340.34
-216329.92	5402777.45
-216337.01	5403281.61
-215430.69	5404461.79
-216498.03	5404827.67
-217101.32	5405821.88
-216861.72	5406412.43
-217945.76	5405341.47
-220446.86	5405625.04
-221038.83	5406112.13
-221478.62	5405947.09
-222563.04	5407152.84
-221229.22	5407600.82
-223756.36	5408026.01
-223399.09	5408528.12
-222355.22	5408576.21
-221769.19	5409390.91
-220810.01	5409677.51
-220822.54	5410188.28
-221243.23	5410291.42
-221618.94	5410912.43
-220973.83	5411629.00
-221301.70	5412062.43
-223011.82	5412034.65
-224132.88	5411526.06
-224523.26	5411770.62
-224288.58	5412274.49
-225771.68	5412055.97
-226894.30	5410660.40
-227441.50	5407905.79
-228183.32	5407654.60
-227806.04	5406430.12
-229139.16	5405974.38
-229491.02	5404971.40
-230434.79	5404447.32
-229751.23	5405306.70
-229516.49	5406592.79
-229755.79	5406788.20
-227740.05	5408100.41
-228023.55	5408665.47
-227341.57	5410310.67
-227765.76	5410327.95
-226816.80	5411210.76
-226505.95	5412781.49
-226127.90	5413041.35
-226747.08	5413579.79
-227457.92	5413469.57
-226421.66	5414908.69
-226672.09	5416127.96
-227091.06	5416512.94
-226497.10	5416717.66
-225822.61	5416093.49
-226283.56	5417454.19
-227366.21	5417269.48
-225761.03	5418267.92
-225340.05	5418943.53
-225543.88	5419097.17
-227066.59	5417764.35
-227626.01	5417601.71
-227797.82	5417890.05
-228125.95	5417349.96
-229600.15	5417221.91
-229997.48	5416492.94
-231368.82	5415900.29
-232593.41	5415948.13
-233147.83	5414304.40
-233243.02	5414957.78
-233668.72	5414978.72
-234343.74	5414314.31
-234950.55	5412945.02
-235064.90	5411830.24
-235927.34	5410898.66
-235140.61	5414248.87
-235589.24	5414502.83
-236426.46	5414210.47
-235919.66	5414655.97
-235735.56	5415436.79
-235454.63	5415468.23
-236168.98	5417539.72
-236662.53	5418074.04
-237655.86	5417745.11
-237525.13	5417319.00
-238119.23	5416929.83
-238657.82	5415836.44
-239030.44	5415762.65
-239088.89	5415066.15
-239766.39	5414216.85
-240488.21	5414619.14
-240462.24	5415267.49
-241012.64	5415192.27
-241745.09	5413835.26
-242269.28	5414414.73
-243905.55	5414863.40
-246198.66	5412823.72
-246865.22	5413038.67
-248612.70	5412281.07
-248973.27	5412485.89
-248939.32	5411231.61
-249290.31	5410922.44
-252855.58	5410618.68
-252918.23	5411311.41
-252646.80	5411258.92
-252231.79	5412257.90
