303582.39	6328506.46
295381.41	6439651.05
287090.18	6550799.93
278711.23	6661953.04
NaN NaN
-1005876.81	3928831.39
-914103.31	3919073.95
-822423.30	3910273.10
-730827.86	3902420.60
-639307.92	3895509.07
-547854.31	3889532.06
-456457.73	3884483.99
-365108.81	3880360.15
-273798.10	3877156.69
-182516.09	3874870.63
-91253.25	3873499.85
0.00	3873043.06
91253.25	3873499.85
182516.09	3874870.63
273798.10	3877156.69
365108.81	3880360.15
456457.73	3884483.99
NaN NaN
-939944.67	4486147.72
-854342.84	4475948.55
-768783.36	4466744.41
-683262.58	4458528.16
-597776.67	4451293.44
-512321.62	4445034.64
-426893.30	4439746.92
-341487.43	4435426.17
-256099.65	4432069.06
-170725.49	4429672.97
-85360.46	4428236.06
0.00	4427757.22
85360.46	4428236.06
170725.49	4429672.97
256099.65	4432069.06
341487.43	4435426.17
426893.30	4439746.92
NaN NaN
-866947.16	5042162.37
-788141.06	5031833.62
-709331.59	5022507.49
-630519.73	5014178.30
-551706.26	5006840.97
-472891.79	5000491.01
-394076.75	4995124.53
-315261.43	4990738.26
-236446.03	4987329.50
-157630.64	4984896.17
-78815.30	4983436.77
0.00	4982950.40
78815.30	4983436.77
157630.64	4984896.17
236446.03	4987329.50
315261.43	4990738.26
394076.75	4995124.53
NaN NaN
-787473.75	5596865.56
-716025.32	5586720.84
-644535.63	5577555.96
-573009.43	5569366.82
-501451.26	5562149.77
-429865.50	5555901.55
-358256.37	5550619.38
-286627.95	5546300.85
-214984.24	5542944.02
-143329.12	5540547.37
-71666.45	5539109.82
0.00	5538630.70
71666.45	5539109.82
143329.12	5540547.37
214984.24	5542944.02
286627.95	5546300.85
358256.37	5550619.38
NaN NaN
-702154.58	6150287.20
-638562.02	6140632.13
-574899.97	6131905.07
-511175.88	6124103.51
-447397.04	6117225.18
-383570.62	6111268.07
-319703.64	6106230.42
-255803.04	6102110.75
-191875.63	6098907.83
-127928.19	6096620.71
-63967.42	6095248.71
0.00	6094791.42
63967.42	6095248.71
127928.19	6096620.71
191875.63	6098907.83
255803.04	6102110.75
319703.64	6106230.42
NaN NaN
-611654.05	6702495.15
-556351.26	6693618.35
-500961.40	6685590.89
-445493.57	6678411.62
-389956.70	6672079.49
-334359.67	6666593.57
-278711.23	6661953.04
-223020.07	6658157.20
-167294.82	6655205.48
-111544.04	6653097.44
-55776.27	6651832.74
0.00	6651411.19
55776.27	6651832.74
111544.04	6653097.44
167294.82	6655205.48
223020.07	6658157.20
278711.23	6661953.04
NaN NaN
